canonical_id,subsystem,source_tracker,source_story_id,surface,route_or_trigger,feature,user_story,expected_behavior,code_evidence,canon_guardrails,test_method,story_status,latest_result,defects_or_issues,fix_status,retest_status,owner_or_access_note,next_action,updated_at
TELEGRAM_BOTS-TG-MAIN-030,Telegram bots,docs\developer\pokrov-telegram-bot-user-stories.xlsx,TG-MAIN-030,Main bot,ticket_new; ticket_my; ticket_view_*; ticket_reply_*; ticket_close_*; ticket_reopen_*; ticket_claim_*; admin_tickets,Fallback support tickets,"As a user or admin, I can manage tickets from the main bot fallback surface.","The main bot can create/list/view/reply/close/reopen tickets, lets admin claim and view active queue, enforces access checks, and stores messages in shared ticket tables.","portal_bot/bot_user_handlers.py:3035;portal_bot/bot_user_handlers.py:3083;portal_bot/bot_user_handlers.py:3125;portal_bot/bot_user_handlers.py:3131;portal_bot/bot_user_handlers.py:3171;portal_bot/bot_user_handlers.py:3219;portal_bot/bot_user_handlers.py:3254;portal_bot/bot_user_handlers.py:3278",Dedicated support bot remains primary; fallback should remain consistent.,"Unit: user ticket lifecycle, admin claim, access denial for unrelated user. Direct refs: tests/test_telegram_story_contracts.py; tests/test_bot_paywall.py; tests/test_app_bot_parity_smoke.py; tests/test_helpbot_lifecycle.py; tests/test_api_auth_and_tickets.py.",Retest passed,Local code inventory plus focused bot/support/review/ticket tests and live button smoke passed after fixes; see Test Log.,,No code fix required in this pass.,"Post-fix focused suite: 63 passed, 2 subtests passed.",,Keep covered in regression suite,2026-06-27
TELEGRAM_BOTS-TG-MAIN-031,Telegram bots,docs\developer\pokrov-telegram-bot-user-stories.xlsx,TG-MAIN-031,Main bot,any non-command text; handle_text_input,Text input router,"As a user or admin in a pending flow, my next message is routed to the right action.","The generic text handler handles pending support replies first, then gift codes, promo codes, admin forms/actions, and review text without cross-consuming unrelated input.",portal_bot/bot_user_handlers.py:2242,One-shot pending states must clear after completion or cancellation.,Unit: pending priority order and cleanup for ticket/gift/promo/admin/review. Direct refs: tests/test_telegram_story_contracts.py; tests/test_bot_paywall.py; tests/test_app_bot_parity_smoke.py.,Retest passed,Local code inventory plus focused bot/support/review/ticket tests and live button smoke passed after fixes; see Test Log.,,No code fix required in this pass.,"Post-fix focused suite: 63 passed, 2 subtests passed.",,Keep covered in regression suite,2026-06-27
TELEGRAM_BOTS-TG-ADMIN-001,Telegram bots,docs\developer\pokrov-telegram-bot-user-stories.xlsx,TG-ADMIN-001,Main bot admin,/admin; admin,Admin dashboard,"As the operator, I can open the Telegram admin fallback dashboard.","Admin-only /admin and admin callback show stats and buttons for user search, promos, reviews, broadcast, wheel, mass actions, health, username sync, gifts, live updates, start links, tickets, nodes, free-pool sync, and manual users.","portal_bot/bot_admin_handlers.py:14;portal_bot/bot_operator_handlers.py:17",Telegram admin is fallback; web admin remains primary.,Static/unit: non-admin denied; admin buttons cover fallback surfaces. Direct refs: tests/test_telegram_story_contracts.py; tests/test_bot_paywall.py; tests/test_api_auth_and_tickets.py.,Retest passed,Local code inventory plus focused bot/support/review/ticket tests and live button smoke passed after fixes; see Test Log.,,No code fix required in this pass.,"Post-fix focused suite: 63 passed, 2 subtests passed.",,Keep covered in regression suite,2026-06-27
TELEGRAM_BOTS-TG-ADMIN-002,Telegram bots,docs\developer\pokrov-telegram-bot-user-stories.xlsx,TG-ADMIN-002,Main bot admin,admin_manual_menu; admin_manual_create_prompt; admin_manual_list; adm_del_*,Manual users,"As the operator, I can create, list, and safely delete manual/test users.","Manual creation accepts DisplayName|days, creates a non-Telegram/manual account on paid nodes, shows a card/link/QR, lists manual users, and deletion is restricted to manual/test records with dependent rows removed.","portal_bot/bot_admin_handlers.py:72;portal_bot/bot_admin_handlers.py:92;portal_bot/bot_admin_handlers.py:109;portal_bot/bot_admin_handlers.py:2479","Manual users are special operational accounts, not normal public onboarding.","Unit: create validation, list render, deletion refuses non-manual, dependent cleanup. Direct refs: tests/test_telegram_story_contracts.py; tests/test_bot_paywall.py; tests/test_api_auth_and_tickets.py.",Retest passed,Local code inventory plus focused bot/support/review/ticket tests and live button smoke passed after fixes; see Test Log.,,No code fix required in this pass.,"Post-fix focused suite: 63 passed, 2 subtests passed.",,Keep covered in regression suite,2026-06-27
TELEGRAM_BOTS-TG-ADMIN-003,Telegram bots,docs\developer\pokrov-telegram-bot-user-stories.xlsx,TG-ADMIN-003,Main bot admin,admin_search_prompt; /user; admin_users; adm_user_*; admin_logs_*,User lookup,"As the operator, I can search for users by ID or username and inspect their state.","Admin search accepts @username or tg_id, returns profile status, origin, expiry, plan mode, panel state, achievements/streak/referrals, and links to detailed actions.","portal_bot/bot_admin_handlers.py:139;portal_bot/bot_operator_handlers.py:40;portal_bot/bot_admin_handlers.py:1621;portal_bot/bot_admin_handlers.py:1825;portal_bot/bot_operator_handlers.py:124",Sensitive admin data stays admin-only.,"Unit/static: non-admin denied, username/id lookup, missing user, profile render. Direct refs: tests/test_telegram_story_contracts.py; tests/test_bot_paywall.py; tests/test_api_auth_and_tickets.py.",Retest passed,Local code inventory plus focused bot/support/review/ticket tests and live button smoke passed after fixes; see Test Log.,,No code fix required in this pass.,"Post-fix focused suite: 63 passed, 2 subtests passed.",,Keep covered in regression suite,2026-06-27
TELEGRAM_BOTS-TG-ADMIN-004,Telegram bots,docs\developer\pokrov-telegram-bot-user-stories.xlsx,TG-ADMIN-004,Main bot admin,adm_add_days_*; adm_set_*; adm_toggle_*; adm_sync_nodes_*; adm_send_link_*; adm_regen_token_*; adm_msg_user_*; adm_reset_*,User account actions,"As the operator, I can adjust an individual user's access and support state.","Admin can add/subtract days, set tariff, toggle active state, sync nodes, send a manual link, regenerate token, reset legacy traffic, and DM the user with copied content.","portal_bot/bot_admin_handlers.py:1834;portal_bot/bot_admin_handlers.py:2386;portal_bot/bot_admin_handlers.py:1893;portal_bot/bot_admin_handlers.py:1925;portal_bot/bot_admin_handlers.py:1965;portal_bot/bot_admin_handlers.py:1992;portal_bot/bot_admin_handlers.py:2014;portal_bot/bot_admin_handlers.py:2445","Raw link sending should be explicit admin recovery, not bulk default.","Unit: each action validates user/admin, panel sync called, failures alert. Direct refs: tests/test_telegram_story_contracts.py; tests/test_bot_paywall.py; tests/test_api_auth_and_tickets.py.",Retest passed,Local code inventory plus focused bot/support/review/ticket tests and live button smoke passed after fixes; see Test Log.,,No code fix required in this pass.,"Post-fix focused suite: 63 passed, 2 subtests passed.",,Keep covered in regression suite,2026-06-27
TELEGRAM_BOTS-TG-ADMIN-005,Telegram bots,docs\developer\pokrov-telegram-bot-user-stories.xlsx,TG-ADMIN-005,Main bot admin,admin_promos; admin_promo_create; admin_promo_delete_*; /promo create/list/delete,Promo administration,"As the operator, I can create, list, and delete promo codes.","Admin can manage promo codes through callbacks or /promo commands, with days/discount type validation, optional expiry, usage limits, audit entries, and deletion by code.","portal_bot/bot_admin_handlers.py:159;portal_bot/bot_admin_handlers.py:194;portal_bot/bot_admin_handlers.py:213;portal_bot/bot_operator_handlers.py:554",Promo claims must match configured value and expiry.,Unit: create/list/delete success and invalid type/duplicate failures. Direct refs: tests/test_telegram_story_contracts.py; tests/test_bot_paywall.py; tests/test_api_auth_and_tickets.py.,Retest passed,Local code inventory plus focused bot/support/review/ticket tests and live button smoke passed after fixes; see Test Log.,,No code fix required in this pass.,"Post-fix focused suite: 63 passed, 2 subtests passed.",,Keep covered in regression suite,2026-06-27
TELEGRAM_BOTS-TG-ADMIN-006,Telegram bots,docs\developer\pokrov-telegram-bot-user-stories.xlsx,TG-ADMIN-006,Main bot admin,admin_reviews; admin_reviews_all*; admin_reviews_featured*; /reviews; review_toggle_*; review_delete_*,Review moderation,"As the operator, I can moderate reviews from Telegram fallback controls.","Admin can list reviews, filter featured/all, toggle featured status, and delete reviews while preserving username masking in public-facing snippets.","portal_bot/bot_admin_handlers.py:235;portal_bot/bot_admin_handlers.py:544;portal_bot/bot_admin_handlers.py:554;portal_bot/bot_operator_handlers.py:718;portal_bot/bot_operator_handlers.py:761;portal_bot/bot_operator_handlers.py:790",Privacy-masked user display for public review surfaces.,"Unit: list empty/non-empty, toggle, delete, masked username. Direct refs: tests/test_telegram_story_contracts.py; tests/test_bot_paywall.py; tests/test_api_auth_and_tickets.py; tests/test_feedbackbot_moderation.py; tests/test_reviews_username_masking.py.",Retest passed,Local code inventory plus focused bot/support/review/ticket tests and live button smoke passed after fixes; see Test Log.,,No code fix required in this pass.,"Post-fix focused suite: 63 passed, 2 subtests passed.",,Keep covered in regression suite,2026-06-27
TELEGRAM_BOTS-TG-ADMIN-007,Telegram bots,docs\developer\pokrov-telegram-bot-user-stories.xlsx,TG-ADMIN-007,Main bot admin,admin_health; /health; admin_nodes; admin_sync_free_pl,Health and node visibility,"As the operator, I can check bot, DB, panel, WebApp, and node state.",Health checks report bot/DB/panel/WebApp status where available; node view lists enabled nodes and free-pool configuration; free-pool sync targets active free/trial/bonus users only.,"portal_bot/bot_admin_handlers.py:263;portal_bot/bot_operator_handlers.py:659;portal_bot/bot_admin_handlers.py:350;portal_bot/bot_admin_handlers.py:390",Free access node pool is dedicated NL-free only; failures should not be hidden.,"Unit/static: health fallback messages, free-code filtering, sync target selection. Direct refs: tests/test_telegram_story_contracts.py; tests/test_bot_paywall.py; tests/test_api_auth_and_tickets.py.",Retest passed,Local code inventory plus focused bot/support/review/ticket tests and live button smoke passed after fixes; see Test Log.,,No code fix required in this pass.,"Post-fix focused suite: 63 passed, 2 subtests passed.",,Keep covered in regression suite,2026-06-27
TELEGRAM_BOTS-TG-ADMIN-008,Telegram bots,docs\developer\pokrov-telegram-bot-user-stories.xlsx,TG-ADMIN-008,Main bot admin,admin_bcast_compose; admin_bcast_seg; admin_bcast_btn; admin_bcast_send; admin_bcast_cancel; text/media capture,Broadcast composer,"As the operator, I can compose and send a broadcast to a chosen segment.","The composer captures one admin message, lets admin cycle active/expired/trial segments, optionally adds one URL button, sends by copy_to to selected users, reports sent/failed/skipped, and clears the draft.","portal_bot/bot_admin_handlers.py:630;portal_bot/bot_admin_handlers.py:650;portal_bot/bot_admin_handlers.py:663;portal_bot/bot_admin_handlers.py:694;portal_bot/bot_admin_handlers.py:683;portal_bot/bot_user_handlers.py:2242",Broadcast content remains operator-authored and should avoid arbitrary remote code/HTML.,"Unit: capture draft, segment cycle, button validation, send counts, cancel cleanup. Direct refs: tests/test_telegram_story_contracts.py; tests/test_bot_paywall.py; tests/test_api_auth_and_tickets.py; tests/test_backend_route_gap_coverage.py.",Retest passed,Local code inventory plus focused bot/support/review/ticket tests and live button smoke passed after fixes; see Test Log.,,No code fix required in this pass.,"Post-fix focused suite: 63 passed, 2 subtests passed.",,Keep covered in regression suite,2026-06-27
TELEGRAM_BOTS-TG-ADMIN-009,Telegram bots,docs\developer\pokrov-telegram-bot-user-stories.xlsx,TG-ADMIN-009,Main bot admin,admin_custom_msg; send_tpl_*; /template add/list/send/delete; text capture,Custom/template messaging,"As the operator, I can send saved or one-off messages to users.","Admin can create/list/send/delete templates, send templates to all active users or one target, and send custom text with an optional URL button.","portal_bot/bot_admin_handlers.py:774;portal_bot/bot_admin_handlers.py:837;portal_bot/bot_operator_handlers.py:274","Messaging should be operational/user-facing copy, not hidden tracking or cloaking.","Unit: template CRUD, target lookup, active broadcast send, custom button parse. Direct refs: tests/test_telegram_story_contracts.py; tests/test_bot_paywall.py; tests/test_api_auth_and_tickets.py.",Retest passed,Local code inventory plus focused bot/support/review/ticket tests and live button smoke passed after fixes; see Test Log.,,No code fix required in this pass.,"Post-fix focused suite: 63 passed, 2 subtests passed.",,Keep covered in regression suite,2026-06-27
